_id,_name,_capacity,_grass,_city,_state,_zip,_country_code,_location,_elevation,_year,_dome,_timezone,discriminator
3699,Dowdy-Ficklen Stadium,50000,False,Greenville,NC,27858,US,"{'x': 35.5968486, 'y': -77.364564}",19.0564537,,False,America/New_York,
3700,Doyt Perry Stadium,24000,False,Bowling Green,OH,43403,US,"{'x': 41.3780114, 'y': -83.6225}",205.9057465,,False,America/New_York,
3701,Drake Stadium,14557,False,Des Moines,IA,50311,US,"{'x': 41.605, 'y': -93.655}",277.8869934,,False,America/Chicago,
3706,Eccles Coliseum,8500,False,Cedar City,UT,84720,US,"{'x': 37.6757919, 'y': -113.0773938}",1763.97644,,False,America/Denver,
2068,E. Claiborne Robins Stadium,9000,False,Richmond,VA,23173,US,"{'x': 37.5807765, 'y': -77.5372211}",60.03879166,,False,America/New_York,
3902,Eddie Robinson Stadium,19600,False,Grambling,LA,71245,US,"{'x': 32.5258665, 'y': -92.7146412}",94.58428955,,False,America/Chicago,
4757,Edwards-Maurer Field,3000,False,Springfield,OH,45504,US,"{'x': 39.937943, 'y': -83.812075}",309.1,,False,America/New_York,
3704,E. J. Whitmire Stadium,13742,False,Cullowhee,NC,28723,US,"{'x': 35.3048352, 'y': -83.1818148}",653.8632813,,False,America/New_York,
3710,Ernest W. Spangler Stadium,8500,False,Boiling Springs,NC,28152,US,"{'x': 35.2457593, 'y': -81.6739887}",253.207016,,False,America/New_York,
3711,Estes Stadium,9000,False,Conway,AR,72035,US,"{'x': 35.0802599, 'y': -92.460045}",94.25577545,,False,America/Chicago,
3712,EverBank Field,67246,True,Jacksonville,FL,32022,US,"{'x': 30.323889, 'y': -81.6375}",1.336527586,,False,America/New_York,
3713,Falcon Stadium,46692,False,Colorado Springs,CO,80840,US,"{'x': 38.9969701, 'y': -104.8436165}",2024.875732,,False,America/Denver,
3714,Fargodome,19000,False,Fargo,ND,51802,US,"{'x': 46.9029938, 'y': -96.8003251}",274.4847717,,False,America/Chicago,
3838,Faurot Field,71168,False,Columbia,MO,65211,US,"{'x': 38.9358491, 'y': -92.3332009}",212.6865692,,False,America/Chicago,
3715,FAU Stadium,30000,False,Boca Raton,FL,33499,US,"{'x': 26.3763763, 'y': -80.1015759}",3.613628864,,False,America/New_York,
3719,FedEx Field,82000,True,Landover,MD,20785,US,"{'x': 38.907778, 'y': -76.864444}",59.50488663,,False,America/New_York,
4245,Fenway Park,38073,True,Boston,MA,2297 ,US,"{'x': 42.346389, 'y': -71.0975}",4.887843609,,False,America/New_York,
4899,Fifth Third Bank Stadium,8318,,Kennesaw,GA,48187,US,"{'x': 34.0289318, 'y': -84.5676234}",296.9589844,,False,,
3720,Finley Stadium,20668,False,Chattanooga,TN,37403,US,"{'x': 35.0363792, 'y': -85.3158835}",200.1825104,,False,America/New_York,
3721,Fisher Field,13132,False,Easton,PA,18042,US,"{'x': 40.7009796, 'y': -75.2106499}",81.43208313,,False,America/New_York,
3722,Fitton Field,23500,True,Worcester,MA,1601 ,US,"{'x': 42.2403564, 'y': -71.8111424}",137.3915253,,False,America/New_York,
218,FIU Stadium,23500,False,Miami,FL,33199,US,"{'x': 25.7525014, 'y': -80.3778912}",1.718581796,,False,America/New_York,
4417,Five Star Stadium at the Moye Complex,10200,False,Macon,GA,31207,US,"{'x': 32.8262075, 'y': -83.6522485}",138.6699677,,False,America/New_York,
3724,Floyd Casey Stadium,50000,False,Waco,TX,76798,US,"{'x': 31.530206, 'y': -97.148358}",151.2,,False,America/Chicago,
3726,Folsom Field,50183,False,Boulder,CO,80309,US,"{'x': 40.0094746, 'y': -105.266905}",1634.041138,,False,America/Denver,
3727,Ford Field,65000,False,Detroit,MI,48226,US,"{'x': 42.34, 'y': -83.045556}",183.9643707,,False,America/Detroit,
3918,Foreman Field,20118,False,Norfolk,VA,23551,US,"{'x': 36.8889533, 'y': -76.3049175}",3.147987843,,False,America/New_York,
3730,Franklin Field,52593,False,Philadelphia,PA,19104,US,"{'x': 39.9501475, 'y': -75.1901043}",11.71361065,,False,America/New_York,
5220,Garrison Stadium,5000,,Murfreesboro,TN,,US,"{'x': 36.434053, 'y': -77.098431}",18.69116974,,False,,
3734,Gayle and Tom Benson Stadium,6000,False,San Antonio,TX,78209,US,"{'x': 29.4674787, 'y': -98.470014}",208.4659576,,False,America/Chicago,
3835,Gaylord Family Oklahoma Memorial Stadium,84389,False,Norman,OK,73019,US,"{'x': 35.2058537, 'y': -97.4423145}",355.0962524,,False,America/Chicago,
3495,Georgia Dome,74228,False,Atlanta,GA,39901,US,"{'x': 33.7576897, 'y': -84.4008285}",303.1637268,,False,America/New_York,
4246,Georgia State Stadium,24333,False,Atlanta,GA,30315,US,"{'x': 33.735267, 'y': -84.389949}",287.0,,False,America/New_York,
3735,Gerald J. Ford Stadium,32000,False,University Park,TX,75275,US,"{'x': 32.8377223, 'y': -96.7827859}",169.4058075,,False,America/Chicago,
3737,Gibbs Stadium,13000,True,Spartanburg,SC,29303,US,"{'x': 34.9618606, 'y': -81.9328915}",231.6300049,,False,America/New_York,
3738,Gillette Stadium,68756,False,Foxborough,MA,2035 ,US,"{'x': 42.0909458, 'y': -71.2643465}",78.00233459,,False,America/New_York,
3739,Glass Bowl,26248,False,Toledo,OH,43606,US,"{'x': 41.6574777, 'y': -83.6135652}",181.4839783,,False,America/New_York,
3740,Golden Lion Stadium,16000,False,Pine Bluff,AR,71601,US,"{'x': 34.253327, 'y': -92.0214031}",67.71961975,,False,America/Chicago,
3741,Goodman Stadium,16000,False,Bethlehem,PA,18015,US,"{'x': 40.5890837, 'y': -75.3553874}",90.32305145,,False,America/New_York,
3742,Governors Stadium,10000,False,Clarksville,TN,37040,US,"{'x': 36.5362559, 'y': -87.3525507}",142.8643188,,False,America/Chicago,
3748,Graham Stadium,8000,False,Martin,TN,38238,US,"{'x': 36.3448341, 'y': -88.8616245}",124.6879349,,False,America/Chicago,
4293,Guaranteed Rate Field,40615,True,Chicago,IL,60616,US,"{'x': 41.83, 'y': -87.633889}",180.8555756,,False,America/Chicago,
4029,Hale Stadium,10000,True,Nashville,TN,37209,US,"{'x': 36.168056, 'y': -86.826944}",138.4986725,,False,America/Chicago,
3744,Hancock Stadium,15000,False,Normal,IL,61761,US,"{'x': 40.5125091, 'y': -88.9967177}",242.8722687,,False,America/Chicago,
6526,Hancock Whitney Stadium,25000,,Mobile,AL,85329,US,"{'x': 30.6943566, 'y': -88.0430541}",,,False,,
3746,Hanson Field,16368,False,Macomb,IL,61455,US,"{'x': 40.4683928, 'y': -90.6841248}",192.8755646,,False,America/Chicago,
3948,Hard Rock Stadium,65326,True,Miami Gardens,FL,33299,US,"{'x': 25.9579665, 'y': -80.2388604}",2.624486446,,False,America/New_York,
3963,Harry Turpin Stadium,15971,False,Natchitoches,LA,71457,US,"{'x': 31.747259, 'y': -93.0961357}",36.58879089,,False,America/Chicago,
3750,Harvard Stadium,30323,False,Boston,MA,2134 ,US,"{'x': 42.366704, 'y': -71.1267511}",1.96428895,,False,America/New_York,
3752,Heinz Field,68400,False,Pittsburgh,PA,15260,US,"{'x': 40.4467648, 'y': -80.0157603}",220.5887146,,False,America/New_York,
3754,High Point Solutions Stadium,52454,False,Piscataway,NJ,8854 ,US,"{'x': 40.5136754, 'y': -74.4655737}",8.543146133,,False,America/New_York,
4765,Hillsboro Stadium,7600,False,Portland,OR,97124,US,"{'x': 45.554597, 'y': -122.90694}",65.4,,False,America/Los_Angeles,
1930,Holt Arena,12000,False,Pocatello,ID,83201,US,"{'x': 42.8702052, 'y': -112.4281274}",1390.252441,,False,America/Boise,
3756,Homer Bryce Stadium,15000,False,Nacogdoches,TX,75961,US,"{'x': 31.625719, 'y': -94.6444034}",89.99433899,,False,America/Chicago,
3757,Hornet Stadium,21195,False,Sacramento,CA,95819,US,"{'x': 38.5556718, 'y': -121.4229607}",12.30015659,,False,America/Los_Angeles,
4582,Hornet Stadium,26500,False,Montgomery,AL,36106,US,"{'x': 32.3642223, 'y': -86.2896902}",79.35839844,,False,America/Chicago,
3796,Houchens Industries-L. T. Smith Stadium,22113,False,Bowling Green,KY,42101,US,"{'x': 36.9847901, 'y': -86.4594041}",154.4346619,,False,America/Chicago,
3758,Houck Stadium,11015,False,Cape Girardeau,MO,63701,US,"{'x': 37.3095375, 'y': -89.5313804}",137.7152405,,False,America/Chicago,
3762,Hughes Stadium,10000,False,Baltimore,MD,80521,US,"{'x': 39.3439778, 'y': -76.5829573}",67.05336761,,False,America/New_York,
4424,Husky Stadium,5000,False,Houston,TX,77074,US,"{'x': 29.6949025, 'y': -95.5167353}",19.87884521,,False,America/Chicago,
3765,Husky Stadium,70500,False,Seattle,WA,98195,US,"{'x': 47.6503235, 'y': -122.3015746}",11.65622807,,False,America/Los_Angeles,
3766,Independence Stadium,49565,False,Shreveport,FL,71107,US,"{'x': 32.475556, 'y': -93.791944}",78.48539734,,False,America/Chicago,
3771,Jack Spinks Stadium,22500,False,Lorman,MS,39096,US,"{'x': 31.873621, 'y': -91.13488}",72.25324249,,False,America/Chicago,
3772,Jack Trice Stadium,61500,False,Ames,IA,50011,US,"{'x': 42.0139977, 'y': -93.6357716}",274.9135437,,False,America/Chicago,
4752,Jahna Field,0,,Winter Haven,FL,33880,US,"{'x': 28.0222435, 'y': -81.7328568}",37.3,,False,,
3774,Jayne Stadium,10000,False,Morehead,KY,40351,US,"{'x': 38.1916481, 'y': -83.4253315}",228.1033936,,False,America/New_York,
4418,Jerry Richardson Stadium,15314,False,Charlotte,NC,28223,US,"{'x': 35.3105033, 'y': -80.7401194}",190.365509,,False,America/New_York,
3644,Jim Wacker Field at Bobcat Stadium,30000,False,San Marcos,TX,78666,US,"{'x': 29.8910008, 'y': -97.9255735}",177.8676453,,False,America/Chicago,
3775,Joan C. Edwards Stadium,38019,False,Huntington,WV,25755,US,"{'x': 38.4247042, 'y': -82.4214412}",163.7328186,,False,America/New_York,
3776,Joe Aillet Stadium,28019,False,Ruston,LA,71272,US,"{'x': 32.5321487, 'y': -92.6560019}",72.87982941,,False,America/Chicago,
3777,Joe Walton Stadium,3000,False,Moon Township,PA,15108,US,"{'x': 40.521046, 'y': -80.2159227}",351.4482422,,False,America/New_York,
3778,John F. Kennedy Stadium,5200,False,Springfield,MO,19148,US,"{'x': 37.191041, 'y': -93.301713}",385.9,,False,America/Chicago,
3725,"Johnny Red"""" Floyd Stadium""""",31000,False,Murfreesboro,TN,37132,US,"{'x': 35.8511463, 'y': -86.3681649}",191.7279816,,False,America/Chicago,
3781,Johnny Unitas Stadium,11000,False,Towson,MD,21252,US,"{'x': 39.3885683, 'y': -76.6159716}",117.6974106,,False,America/New_York,
4728,John O'Quinn Field at TDECU Stadium,40000,False,Houston,TX,77004,US,"{'x': 29.7219885, 'y': -95.3491623}",9.57440567,,False,America/Chicago,
3782,Johnson Hagood Stadium,21000,True,Charleston,SC,29403,US,"{'x': 32.7936975, 'y': -79.9558183}",4.137742996,,False,America/New_York,
3784,Jones AT&T Stadium,60862,False,Lubbock,TX,79409,US,"{'x': 33.5910518, 'y': -101.8728824}",980.7632446,,False,America/Chicago,
3785,Jordan-Hare Stadium,87451,True,Auburn,AL,36849,US,"{'x': 32.6025532, 'y': -85.4897479}",201.1737976,,False,America/Chicago,
3662,JSU Stadium,24000,False,Jacksonville,AL,36265,US,"{'x': 33.8201052, 'y': -85.76647}",198.0679016,,False,America/Chicago,
3786,Kelly/Shorts Stadium,32885,False,Mount Pleasant,MI,48859,US,"{'x': 43.5777313, 'y': -84.7709904}",240.9007721,,False,America/Detroit,
3787,Kenan Memorial Stadium,62980,False,Chapel Hill,NC,27515,US,"{'x': 35.9069294, 'y': -79.0478889}",127.7569809,,False,America/New_York,
3788,Kenneth P. LaValle Stadium,8200,False,Stony Brook,NY,11790,US,"{'x': 40.9188829, 'y': -73.1242966}",32.63183975,,False,America/New_York,
4900,Kermit Tipton Stadium,6600,False,Johnson City,TN,37604,US,"{'x': 36.3269334, 'y': -82.3710142}",544.1551514,,False,America/New_York,
3790,Kessler Field,4000,False,West Long Branch,NJ,7764 ,US,"{'x': 40.279379, 'y': -74.0092635}",9.979202271,,False,America/New_York,
5389,Kessler Stadium,4200,False,West Long Branch,NJ,7764 ,US,"{'x': 40.278953, 'y': -74.009451}",9.9,,False,America/New_York,
3791,Kibbie Dome,16000,False,Moscow,ID,83843,US,"{'x': 46.7262921, 'y': -117.0173713}",794.4794922,,False,America/Los_Angeles,
3792,Kidd Brewer Stadium,24050,False,Boone,NC,28608,US,"{'x': 36.2114267, 'y': -81.6854278}",991.3414307,,False,America/New_York,
3793,Kinnick Stadium,70585,False,Iowa City,IA,52242,US,"{'x': 41.6586045, 'y': -91.5510829}",220.6357727,,False,America/Chicago,
3795,Kyle Field,102733,True,College Station,TX,77843,US,"{'x': 30.6098891, 'y': -96.3403828}",108.824585,,False,America/Chicago,
3797,Ladd Peebles Stadium,33471,False,Mobile,AL,36695,US,"{'x': 30.6730374, 'y': -88.0755704}",9.828813553,,False,America/Chicago,
3798,Lambeau Field,80735,True,Greenbay,WI,54304,US,"{'x': 44.50131, 'y': -88.062273}",192.3498077,,False,America/Chicago,
3799,Lane Stadium,66233,False,Blacksburg,VA,24061,US,"{'x': 37.2199873, 'y': -80.4180643}",632.2631226,,False,America/New_York,
3801,LaVell Edwards Stadium,63725,False,Provo,UT,84602,US,"{'x': 40.2575347, 'y': -111.6545247}",1412.097046,,False,America/Denver,
3802,Lawrence A. Wien Stadium,17000,False,Manhattan,NY,10034,US,"{'x': 40.8732697, 'y': -73.9164594}",10.95070267,,False,America/New_York,
3803,Legion Field,71594,False,Birmingham,AL,35294,US,"{'x': 33.511389, 'y': -86.842778}",174.6382141,,False,America/Chicago,
36,Leonidoff Field,5000,False,Poughkeepsie,NY,12601,US,"{'x': 41.7191409, 'y': -73.9329549}",24.94474983,,False,America/New_York,
4738,Levi's Stadium,68500,False,Santa Clara,CA,95054,US,"{'x': 37.403, 'y': -121.97}",4.531901836,,False,America/Los_Angeles,
3805,Liberty Bowl Memorial Stadium,62380,False,Memphis,TN,38152,US,"{'x': 35.1209429, 'y': -89.977147}",90.62445831,,False,America/Chicago,
3806,Lincoln Financial Field,68532,False,Philadelphia,PA,19122,US,"{'x': 39.9007995, 'y': -75.1675414}",3.198706865,,False,America/New_York,
477,Los Angeles Memorial Coliseum,93607,True,Los Angeles,CA,90089,US,"{'x': 34.014167, 'y': -118.287778}",42.50374222,,False,America/Los_Angeles,
3809,Louis Crews Stadium,21000,False,Huntsville,AL,35810,US,"{'x': 34.7835363, 'y': -86.5784132}",214.9181061,,False,America/Chicago,
3811,Lubbers Stadium,10444,False,Allendale,MI,49401,US,"{'x': 42.968996, 'y': -85.894735}",205.8,,False,America/Detroit,
3812,Lucas Oil Stadium,70000,False,Indianapolis,IN,46225,US,"{'x': 39.760056, 'y': -86.163806}",216.3370361,,False,America/Indiana/Indianapolis,
3816,Mackay Stadium,26000,False,Reno,NV,89557,US,"{'x': 39.5469459, 'y': -119.8175435}",1406.57605,,False,America/Los_Angeles,
3817,Malone Stadium,30427,False,Monroe,LA,71209,US,"{'x': 32.5308089, 'y': -92.0660602}",22.998209,,False,America/Chicago,
3779,Manning Field at John L. Guidry Stadium,10500,False,Thibodaux,LA,70301,US,"{'x': 29.7867254, 'y': -90.80455}",3.23726368,,False,America/Chicago,
4223,Marlins Park,34000,True,Miami,FL,33125,US,"{'x': 25.778056, 'y': -80.219722}",1.853350639,,False,America/New_York,
3820,Martin Stadium,32248,False,Pullman,WA,99164,US,"{'x': 46.731831, 'y': -117.1604991}",773.9526367,,False,America/Los_Angeles,
3665,Maryland Stadium,51802,False,College Park,MD,20742,US,"{'x': 38.9903332, 'y': -76.9473792}",32.68748093,,False,America/New_York,
4727,McLane Stadium,45140,False,Waco,TX,76704,US,"{'x': 31.5582015, 'y': -97.1156702}",117.0538101,,False,America/Chicago,
3824,Meade Stadium,5180,True,Kingston,RI,2881 ,US,"{'x': 41.4879984, 'y': -71.5347458}",32.68801498,,False,America/New_York,
3826,Memorial Field,15000,False,Hanover,NH,3755 ,US,"{'x': 43.701302, 'y': -72.2842781}",152.3080139,,False,America/New_York,
3833,Memorial Stadium,50071,False,Lawrence,KS,66045,US,"{'x': 38.9629418, 'y': -95.2463686}",274.855957,,False,America/Chicago,
3830,Memorial Stadium,52959,False,Bloomington,IN,47408,US,"{'x': 39.1808959, 'y': -86.5256217}",231.6500854,,False,America/Indiana/Indianapolis,
3836,Memorial Stadium,81500,False,Clemson,SC,29634,US,"{'x': 34.6787737, 'y': -82.8432428}",205.6452179,,False,America/New_York,
3832,Memorial Stadium,60670,False,Champaign,IL,61820,US,"{'x': 40.0993268, 'y': -88.2359569}",223.2471619,,False,America/Chicago,
3829,Memorial Stadium,12464,False,Terre Haute,IN,47809,US,"{'x': 39.4746858, 'y': -87.3669599}",155.5213165,,False,America/Indiana/Indianapolis,
3834,Memorial Stadium,86047,False,Lincoln,NE,68588,US,"{'x': 40.820682, 'y': -96.705594}",354.9318848,,False,America/Chicago,
5348,Mercedes-Benz Stadium,71000,False,Atlanta,GA,30313,US,"{'x': 33.755578, 'y': -84.400881}",307.9,,False,America/New_York,
3493,Mercedes-Benz Superdome,76468,False,New Orleans,LA,70112,US,"{'x': 29.950833, 'y': -90.081111}",0.508185744,,False,America/Chicago,
3839,MetLife Stadium,82566,False,East Rutherford,NJ,7073 ,US,"{'x': 40.813611, 'y': -74.074444}",1.68149209,,False,America/New_York,
3558,Michigan Stadium,107601,False,Ann Arbor,MI,48109,US,"{'x': 42.2658365, 'y': -83.7486956}",255.5500031,,False,America/Detroit,
3976,Mississippi Veterans Memorial Stadium,60492,True,Jackson,MS,39216,US,"{'x': 32.3300053, 'y': -90.1795578}",108.4067383,,False,America/Chicago,
3815,M. M. Roberts Stadium,36000,False,Hattiesburg,MS,39402,US,"{'x': 31.3289321, 'y': -89.3318118}",64.52726746,,False,America/Chicago,
4014,Moretz Stadium,8500,,Hickory,NC,27244,US,"{'x': 35.7333312, 'y': -81.3442915}",351.6,,False,,
3842,Mountaineer Field at Milan Puskar Stadium,60000,False,Morgantown,WV,26507,US,"{'x': 39.6502744, 'y': -79.9551873}",327.409668,,False,America/New_York,
3814,M&T Bank Stadium,71008,False,Baltimore,MD,21230,US,"{'x': 39.278056, 'y': -76.622778}",2.961556435,,False,America/New_York,
3848,Multi-Sport Stadium,1200,,Worcester,MA,01613,US,"{'x': 42.2625621, 'y': -71.8018877}",203.4,,False,,
3850,Municipal Stadium,10000,False,Daytona Beach,FL,32114,US,"{'x': 29.173466, 'y': -81.117511}",9.516305923,,False,America/New_York,
3851,Mustang Stadium,3500,,Stevenson,MD,21153,US,"{'x': 39.4102772, 'y': -76.7128314}",154.0,,False,,
3852,Navy-Marine Corps Memorial Stadium,34000,True,Annapolis,MD,21402,US,"{'x': 38.9846985, 'y': -76.5076335}",10.74990082,,False,America/New_York,
5083,New Turner Stadium,4400,,Upland,IN,92602,US,"{'x': 40.456848, 'y': -85.501181}",282.0274963,,False,,
3853,Neyland Stadium,102455,True,Knoxville,TN,37996,US,"{'x': 35.9550131, 'y': -83.9250128}",271.9517212,,False,America/New_York,
3854,Nippert Stadium,40000,False,Cincinnati,OH,45221,US,"{'x': 39.1312495, 'y': -84.5161913}",230.0660553,,False,America/New_York,
3810,Nissan Stadium,68798,False,Nashville,TN,37209,US,"{'x': 36.166479, 'y': -86.7712898}",121.0412598,,False,America/Chicago,
3855,Notre Dame Stadium,80795,False,Notre Dame,IN,46556,US,"{'x': 41.698378, 'y': -86.2339425}",222.645401,,False,America/Indiana/Indianapolis,
3856,Nottingham Field,8533,True,Greeley,CO,80639,US,"{'x': 40.403493, 'y': -104.705139}",1455.349976,,False,America/Denver,
3891,NRG Stadium,72220,True,Houston,TX,77054,US,"{'x': 29.684722, 'y': -95.410833}",15.19169617,,False,America/Chicago,
3858,O'Brien Stadium,10000,False,Charleston,IL,61920,US,"{'x': 39.4804965, 'y': -88.1811618}",212.9662933,,False,America/Chicago,
3861,Ohio Stadium,104944,False,Columbus,OH,43210,US,"{'x': 40.0016447, 'y': -83.0197266}",216.6770325,,False,America/New_York,
3862,O'Kelly-Riddick Stadium,10000,False,Durham,NC,27707,US,"{'x': 35.9738646, 'y': -78.896969}",96.73323059,,False,America/New_York,
3864,Oliver C. Dawson Stadium,22000,False,Orangeburg,SC,29115,US,"{'x': 33.4986313, 'y': -80.8446857}",67.29846191,,False,America/New_York,
5403,Orlando City Stadium,0,,Orlanda,FL,,US,"{'x': 26.32122435, 'y': -81.6929573490656}",,,True,,
3868,Paladin Stadium,16000,False,Greenville,SC,29617,US,"{'x': 34.920192, 'y': -82.4370917}",303.2829285,,False,America/New_York,
5238,Panther Stadium,15000,True,Prairie View,TX,28202,US,"{'x': 30.0937874, 'y': -95.9960913}",77.36286926,,False,America/Chicago,
3873,Papa John's Cardinal Stadium,55000,False,Louisville,KY,40292,US,"{'x': 38.2057621, 'y': -85.7588141}",138.5615997,,False,America/Kentucky/Louisville,
3874,Paul Brown Stadium,66515,False,Cincinnati,OH,45202,US,"{'x': 39.095555, 'y': -84.516071}",146.3,,False,America/New_York,
